COD_USU,SEX_USU,FEC_NAC_USU,EDAD_USU,GRU_ET,PAI_USU,TIE_DIS,LEN_MAT,AUT_IDE_ET,NOM_CEN,FEC_ING,PER_ING,TIP_SEG_SAL,EST_ACT,FEC_EGR,MOT_EGR
194,2,2013-11-30,12,4,PERÚ,3,1,1,CEDIF AYACUCHO,2025-04-16,1,1,1,NO APLICA,11
195,2,2014-07-16,11,3,PERÚ,3,1,1,CEDIF AYACUCHO,2025-04-21,1,1,1,NO APLICA,11
198,2,2015-04-22,10,3,PERÚ,3,1,1,CEDIF AYACUCHO,2025-04-22,1,1,1,NO APLICA,11
13200547,1,2016-07-12,9,3,PERÚ,3,10,1,CEDIF CASTROVIRREYNA,2025-04-24,1,1,1,NO APLICA,11
121200697,2,2022-07-27,3,2,PERÚ,3,10,7,CEDIF MAGDALENA ROBLES CANALES,2025-04-21,3,1,1,NO APLICA,11
121200700,1,2012-11-01,13,4,PERÚ,3,10,7,CEDIF MAGDALENA ROBLES CANALES,2025-04-24,1,1,1,NO APLICA,11
121200702,1,2010-11-12,15,4,PERÚ,3,10,7,CEDIF MAGDALENA ROBLES CANALES,2025-04-01,3,1,1,NO APLICA,11
CD552,1,2015-01-19,10,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-04-08,1,1,1,NO APLICA,11
CD554,1,2017-01-27,8,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-04-08,1,1,1,NO APLICA,11
CD556,1,2020-09-26,5,2,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-04-23,1,1,1,NO APLICA,11
CRF90,1,2016-06-17,9,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-04-03,1,1,1,NO APLICA,11
120800827,1,2023-02-27,2,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-04-07,1,1,1,NO APLICA,11
120300828,1,2022-12-07,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-04-08,9,1,1,NO APLICA,11
120300829,2,2017-06-16,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-04-08,1,1,1,NO APLICA,11
120302291,1,2012-09-17,13,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-04-01,2,2,1,NO APLICA,11
120302292,1,2011-08-23,14,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-04-01,2,2,1,NO APLICA,11
120302293,2,2018-12-18,7,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-04-01,2,1,1,NO APLICA,11
642,1,2021-03-18,4,2,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-05-19,7,1,1,NO APLICA,11
643,2,2015-08-11,10,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-05-21,3,2,1,NO APLICA,11
120100971,1,2016-09-12,9,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-05-19,1,1,1,NO APLICA,11
120100970,2,2015-07-09,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-05-19,1,2,1,NO APLICA,11
SDFSBE00109,1,2022-05-25,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-05-05,1,1,1,NO APLICA,11
SDFSBE00110,2,2020-09-18,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-05-21,1,2,1,NO APLICA,11
SDFSBE00111,2,2020-12-28,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-05-21,1,1,1,NO APLICA,11
SDFSBE00112,1,2021-05-20,4,2,VENEZUELA,3,10,7,CEDIF SANTA BERNARDITA,2025-05-21,1,1,1,NO APLICA,11
121200297,2,2024-04-20,1,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-05-06,1,1,1,NO APLICA,11
121200301,1,2022-08-26,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-05-09,1,1,1,NO APLICA,11
121200298,1,2021-08-07,4,2,PERÚ,3,10,1,CEDIF LOS CABITOS,2025-05-07,1,1,1,NO APLICA,11
CDFRCM00119,2,2021-07-05,4,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-05-12,1,1,1,NO APLICA,11
CDFRCM00120,2,2022-08-01,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-05-13,1,1,1,NO APLICA,11
CDFRCM00121,1,2022-08-18,3,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-05-27,4,1,1,NO APLICA,11
TURQ 252,1,2022-01-27,3,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-16,1,1,1,NO APLICA,11
TURQ 253,1,2023-05-31,2,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-29,1,1,1,NO APLICA,11
TURQ 254,2,2016-05-04,9,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-29,1,1,1,NO APLICA,11
JB 93,2,2022-04-12,3,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-26,1,2,1,NO APLICA,11
JB 94,1,2011-03-06,14,4,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-26,1,1,1,NO APLICA,11
JB 95,1,2020-10-24,5,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-26,1,1,1,NO APLICA,11
MC 087,1,2016-04-24,9,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-12,2,1,1,NO APLICA,11
MC 088,2,2010-04-17,15,4,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-12,2,2,1,NO APLICA,11
MC 089,1,2011-02-09,14,4,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-13,2,1,1,NO APLICA,11
MC 090,1,2015-05-05,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-13,2,1,1,NO APLICA,11
MC 091,1,2020-03-21,5,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-13,2,1,1,NO APLICA,11
S-N 77,2,2015-01-14,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-05-26,1,1,1,NO APLICA,11
120400245,2,2019-04-21,6,3,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-05-05,1,1,1,NO APLICA,11
120400248,1,2016-12-12,9,3,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-05-05,1,2,1,NO APLICA,11
00154 ATILANO CUSICHE,1,2021-09-10,4,2,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-05-15,1,1,1,NO APLICA,11
00155 ESPIRITU VALDIVIA,2,2016-03-20,9,3,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-05-26,1,1,1,NO APLICA,11
12052627,1,2023-04-04,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-05-02,1,2,1,NO APLICA,11
12052628,1,2022-06-23,3,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-05-02,1,1,1,NO APLICA,11
12052629,1,2024-02-01,1,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-05-02,1,1,1,NO APLICA,11
777,2,2023-05-15,2,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-05-23,3,1,1,NO APLICA,11
779,2,2013-09-13,12,4,PERÚ,3,10,4,CEDIF HUARAZ,2025-05-19,1,1,1,NO APLICA,11
784,1,2016-10-13,9,3,PERÚ,3,10,4,CEDIF HUARAZ,2025-05-28,3,1,1,NO APLICA,11
121000794,1,2019-01-29,6,3,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-05-02,1,1,1,NO APLICA,11
121000795,1,2016-07-04,9,3,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-05-14,1,1,1,NO APLICA,11
121001313,1,2022-08-17,3,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-05-08,1,1,1,NO APLICA,11
121001314,2,2020-12-06,5,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-05-15,1,1,1,NO APLICA,11
121001315,1,2022-05-19,3,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-05-09,1,1,1,NO APLICA,11
120200645,2,2019-11-28,6,3,PERÚ,3,10,7,CEDIF COLLIQUE,2025-05-12,1,1,1,NO APLICA,11
120200646,2,2021-06-25,4,2,PERÚ,3,10,7,CEDIF COLLIQUE,2025-05-22,1,1,1,NO APLICA,11
63,1,2008-12-27,17,4,PERÚ,3,10,1,CEDIF AYACUCHO,2025-05-05,2,1,1,NO APLICA,11
64,2,2012-12-30,13,4,PERÚ,3,10,1,CEDIF AYACUCHO,2025-05-15,2,1,1,NO APLICA,11
201,1,2012-10-24,13,4,PERÚ,3,1,1,CEDIF AYACUCHO,2025-05-12,1,1,1,NO APLICA,11
204,1,2010-07-22,15,4,PERÚ,3,1,1,CEDIF AYACUCHO,2025-05-26,1,1,1,NO APLICA,11
CD557,2,2020-10-08,5,2,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-05-19,1,1,1,NO APLICA,11
CD558,2,2014-05-07,11,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-05-19,1,1,1,NO APLICA,11
CD559,1,2022-04-08,3,2,PERÚ,3,10,6,CEDIF YURIMAGUAS,2025-05-19,1,1,1,NO APLICA,11
CD561,1,2012-09-12,13,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-05-20,1,1,1,NO APLICA,11
120300545,1,2019-12-17,6,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-05-05,1,1,1,NO APLICA,11
120300831,1,2022-04-25,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-05-05,2,1,1,NO APLICA,11
203,1,2009-06-21,16,4,PERÚ,3,1,1,CEDIF AYACUCHO,2025-05-05,1,1,1,NO APLICA,11
13200032,2,2019-08-10,6,3,PERÚ,3,10,1,CEDIF CASTROVIRREYNA,2025-05-08,2,1,1,NO APLICA,11
CDFSJT00161,2,2024-05-23,1,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-06-16,1,2,1,NO APLICA,11
CDFSJT00162,2,2020-02-14,5,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-06-20,1,1,1,NO APLICA,11
644,2,2018-11-07,7,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-06-06,1,1,1,NO APLICA,11
645,1,2016-05-14,9,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-06-05,1,1,1,NO APLICA,11
120100972,2,2013-04-10,12,4,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-06-16,1,1,1,NO APLICA,11
SDFSBE00115,1,2022-08-17,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-06-05,1,1,1,NO APLICA,11
SDFSBE00116,1,2022-04-30,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-06-09,1,1,1,NO APLICA,11
121200304,2,2023-12-15,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-06-03,1,1,1,NO APLICA,11
121200302,2,2022-05-26,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-06-03,1,1,1,NO APLICA,11
121200303,1,2022-06-04,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-06-02,1,1,1,NO APLICA,11
CDFRCM00122,2,2022-10-28,3,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-06-03,3,1,1,NO APLICA,11
CDFRCM00123,2,2022-09-14,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-06-03,3,1,1,NO APLICA,11
CDFRCM00124,2,2021-10-26,4,2,COLOMBIA,3,10,6,CEDIF ROSA CODA DE MARTORELL,2025-06-16,1,5,1,NO APLICA,11
CDFRCM00125,2,2014-05-02,11,3,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-06-24,4,1,1,NO APLICA,11
CDFRCM00126,2,2012-07-05,13,4,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-06-24,1,1,1,NO APLICA,11
TURQ 257,2,2022-01-27,3,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-03,1,1,1,NO APLICA,11
TURQ 259,2,2023-06-04,2,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-10,1,1,1,NO APLICA,11
TURQ 260,2,2017-03-31,8,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-10,1,1,1,NO APLICA,11
TURQ 261,2,2021-11-15,4,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-18,1,1,1,NO APLICA,11
MC 093,1,2016-10-19,9,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-06,2,1,1,NO APLICA,11
MC 094,1,2017-05-02,8,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-13,2,1,1,NO APLICA,11
MC 095,2,2015-10-15,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-18,2,1,1,NO APLICA,11
S-N 79,2,2020-01-29,5,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-30,1,1,1,NO APLICA,11
S-N 80,2,2014-07-19,11,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-06-30,1,1,1,NO APLICA,11
120400254,2,2011-07-31,14,4,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-06-04,1,1,1,NO APLICA,11
CDFASA00079,2,2020-09-25,5,2,PERÚ,3,10,7,CEDIF ALEJANDRO SÁNCHEZ ARTEAGA,2025-06-16,1,1,1,NO APLICA,11
12052631,2,2014-02-18,11,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,1,1,1,NO APLICA,11
12052632,1,2011-05-14,14,4,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-12,3,1,1,NO APLICA,11
12052633,1,2017-10-27,8,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-11,3,1,1,NO APLICA,11
12052634,1,2014-02-16,11,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-03,3,1,1,NO APLICA,11
12052635,2,2021-03-01,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-03,1,1,1,NO APLICA,11
12052636,1,2023-11-21,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-03,1,1,1,NO APLICA,11
12052637,1,2023-05-12,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,1,1,1,NO APLICA,11
12052638,2,2023-05-23,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,1,1,1,NO APLICA,11
12052639,1,2023-01-26,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,4,1,1,NO APLICA,11
12052640,1,2023-05-04,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,1,1,1,NO APLICA,11
12052643,2,2023-06-29,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-18,3,1,1,NO APLICA,11
786,1,2010-10-01,15,4,PERÚ,3,10,4,CEDIF HUARAZ,2025-06-25,3,1,1,NO APLICA,11
789,1,2016-12-02,9,3,PERÚ,3,10,4,CEDIF HUARAZ,2025-06-23,3,1,1,NO APLICA,11
791,1,2015-06-03,10,3,PERÚ,3,10,4,CEDIF HUARAZ,2025-06-12,3,1,1,NO APLICA,11
792,2,2022-06-19,3,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-06-11,3,1,1,NO APLICA,11
793,1,2022-09-29,3,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-06-09,3,1,1,NO APLICA,11
121001316,2,2022-01-14,3,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-06-01,1,1,1,NO APLICA,11
121001317,2,2019-06-21,6,3,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-06-01,1,1,1,NO APLICA,11
120200648,1,2017-01-16,8,3,PERÚ,3,10,7,CEDIF COLLIQUE,2025-06-17,1,1,1,NO APLICA,11
120200649,2,2022-07-09,3,2,PERÚ,3,10,7,CEDIF COLLIQUE,2025-06-18,1,1,1,NO APLICA,11
121300741,1,2017-12-23,8,3,PERÚ,3,10,7,CEDIF VILLA HERMOSA,2025-06-04,1,1,1,NO APLICA,11
121300743,2,2014-09-16,11,3,PERÚ,3,10,7,CEDIF VILLA HERMOSA,2025-06-23,1,2,1,NO APLICA,11
205,2,2014-05-07,11,3,PERÚ,3,1,1,CEDIF AYACUCHO,2025-06-16,1,1,1,NO APLICA,11
206,2,2019-11-10,6,3,PERÚ,3,1,1,CEDIF AYACUCHO,2025-06-16,1,1,1,NO APLICA,11
CD564,1,2013-02-05,12,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-25,1,1,1,NO APLICA,11
CRF88,2,2012-03-21,13,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-02,1,1,1,NO APLICA,11
CRF89,2,2011-02-11,14,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-04,1,1,1,NO APLICA,11
CRF91,1,2014-05-19,11,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-02,1,1,1,NO APLICA,11
CRF92,1,2019-07-26,6,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-02,1,1,1,NO APLICA,11
CRF93,2,2019-12-05,6,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-02,1,1,1,NO APLICA,11
CRF94,1,2017-04-08,8,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-06-02,1,1,1,NO APLICA,11
120300733,1,2014-12-30,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-02,2,1,1,NO APLICA,11
120300833,2,2015-12-04,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-02,2,1,1,NO APLICA,11
120300834,2,2014-01-20,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-10,2,1,1,NO APLICA,11
120300836,1,2023-07-31,2,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-09,2,1,1,NO APLICA,11
120300837,1,2022-10-12,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-10,2,1,1,NO APLICA,11
120301216,1,2014-06-24,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-03,1,1,1,NO APLICA,11
120301217,2,2019-04-26,6,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-05,1,1,1,NO APLICA,11
120302298,2,2015-07-06,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-06-10,2,1,1,NO APLICA,11
12052641,2,2019-11-27,6,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,3,1,1,NO APLICA,11
12052642,1,2019-05-01,6,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-06-02,3,1,1,NO APLICA,11
648,2,2018-11-05,7,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-07-22,1,1,1,NO APLICA,11
121200707,1,2014-10-19,11,3,PERÚ,3,2,2,CEDIF JULI,2025-07-01,2,1,1,NO APLICA,11
120100974,2,2015-05-29,10,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-07-16,1,1,1,NO APLICA,11
SDFSBE00120,2,2022-07-25,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-07-09,1,1,1,NO APLICA,11
SDFSBE00122,1,2022-09-09,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-07-17,1,1,1,NO APLICA,11
SDFSBE00124,1,2022-08-23,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-07-30,1,1,1,NO APLICA,11
121200307,1,2022-08-07,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-07-11,1,1,1,NO APLICA,11
121200306,2,2023-02-14,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-07-09,1,1,1,NO APLICA,11
121200305,1,2013-09-12,12,4,PERÚ,3,10,2,CEDIF LOS CABITOS,2025-07-03,1,1,1,NO APLICA,11
447,1,2023-06-05,2,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-07-01,1,2,1,NO APLICA,11
CDFRCM00127,2,2022-10-05,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-07-07,5,1,1,NO APLICA,11
CDFRCM00128,1,2016-09-30,9,3,VENEZUELA,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-07-22,1,1,1,NO APLICA,11
TURQ 262,1,2010-03-03,15,4,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-07-10,1,2,1,NO APLICA,11
MC 096,1,2015-11-27,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-07-10,2,1,1,NO APLICA,11
S-N 81,2,2020-12-30,5,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-07-21,1,1,1,NO APLICA,11
S-N 82,2,2018-07-30,7,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-07-21,1,1,1,NO APLICA,11
S-N 83,1,2015-03-02,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-07-21,1,1,1,NO APLICA,11
120400257,1,2022-02-07,3,2,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-07-02,1,1,1,NO APLICA,11
120400259,1,2022-06-11,3,2,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-07-07,1,1,1,NO APLICA,11
00157 CCANCCE CAMARENA,1,2015-12-01,10,3,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-07-08,1,1,1,NO APLICA,11
00160 SERNA CARRILLO,2,2018-01-27,7,3,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-07-14,1,1,1,NO APLICA,11
00161 MENDOZA VILCHEZ,1,2017-01-24,8,3,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-07-15,1,1,1,NO APLICA,11
00162 VALENTIN QUISPE,2,2016-04-13,9,3,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-07-18,1,2,1,NO APLICA,11
12052644,2,2021-06-05,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-07-10,1,1,1,NO APLICA,11
12052645,2,2022-12-11,3,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-07-15,1,1,1,NO APLICA,11
12052646,2,2013-04-29,12,4,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-07-14,3,1,1,NO APLICA,11
121000798,1,2019-05-04,6,3,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-07-14,1,1,1,NO APLICA,11
121300744,1,2013-05-30,12,4,PERÚ,3,10,7,CEDIF VILLA HERMOSA,2025-07-09,1,1,1,NO APLICA,11
208,1,2017-05-16,8,3,PERÚ,3,1,1,CEDIF AYACUCHO,2025-07-10,8,1,1,NO APLICA,11
209,2,2013-07-03,12,4,PERÚ,3,1,1,CEDIF AYACUCHO,2025-07-11,8,1,1,NO APLICA,11
13200549,1,2017-08-17,8,3,PERÚ,3,10,1,CEDIF CASTROVIRREYNA,2025-07-01,1,1,1,NO APLICA,11
13200550,1,2021-01-28,4,2,PERÚ,3,10,1,CEDIF CASTROVIRREYNA,2025-07-08,1,1,1,NO APLICA,11
13200551,2,2018-07-16,7,3,PERÚ,3,10,1,CEDIF CASTROVIRREYNA,2025-07-24,1,1,1,NO APLICA,11
CD566,2,2015-11-14,10,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-07-30,1,1,1,NO APLICA,11
CD567,1,2013-02-05,12,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-07-30,1,2,1,NO APLICA,11
CD568,2,2021-01-22,4,2,PERÚ,3,10,7,CEDIF YURIMAGUAS,2025-07-30,1,1,1,NO APLICA,11
120300838,1,2022-04-07,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-07-09,1,1,1,NO APLICA,11
120300839,2,2022-03-02,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-07-10,3,1,1,NO APLICA,11
120301221,2,2022-07-25,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-07-09,2,1,1,NO APLICA,11
120302301,1,2011-10-24,14,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-07-11,2,1,1,NO APLICA,11
13200300,2,2017-07-28,8,3,PERÚ,3,10,1,CEDIF CASTROVIRREYNA,2025-07-09,3,1,1,NO APLICA,11
CDFSJT00163,1,2024-05-03,1,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-08-25,1,1,1,NO APLICA,11
649,2,2022-02-02,3,2,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-08-14,1,1,1,NO APLICA,11
650,1,2015-05-02,10,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-08-05,1,1,1,NO APLICA,11
652,1,2022-03-01,3,2,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-08-07,1,1,1,NO APLICA,11
653,2,2019-10-24,6,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-08-13,1,1,1,NO APLICA,11
121200708,1,2012-08-19,13,4,PERÚ,3,2,2,CEDIF JULI,2025-08-01,1,1,1,NO APLICA,11
120100977,1,2021-03-18,4,2,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-08-18,1,1,1,NO APLICA,11
120100976,2,2019-10-25,6,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-08-04,1,1,1,NO APLICA,11
121200311,1,2023-07-19,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-14,1,2,1,NO APLICA,11
121200314,1,2022-10-02,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-15,1,1,1,NO APLICA,11
121200315,1,2022-10-28,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-15,2,1,1,NO APLICA,11
121200309,2,2022-05-21,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-11,1,1,1,NO APLICA,11
121200312,1,2023-01-19,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-14,1,2,1,NO APLICA,11
121200310,2,2017-08-18,8,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-04,1,1,1,NO APLICA,11
121200318,1,2016-04-15,9,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-15,2,1,1,NO APLICA,11
121200317,2,2014-11-08,11,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-08-05,1,1,1,NO APLICA,11
451,1,2022-09-02,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-08-28,1,1,1,NO APLICA,11
450,1,2009-03-19,16,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-08-04,2,2,1,NO APLICA,11
CDFRCM00129,2,2023-01-07,2,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-08-25,3,1,1,NO APLICA,11
TURQ 266,2,2023-04-27,2,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-08-15,1,1,1,NO APLICA,11
TURQ 267,1,2021-07-13,4,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-08-20,1,1,1,NO APLICA,11
TURQ 268,1,2021-07-14,4,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-08-20,1,1,1,NO APLICA,11
TURQ 269,2,2022-02-04,3,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-08-20,1,1,1,NO APLICA,11
